year,Film,url_tried,rating,keywords,stars,user_reviews,critic_reviews,metascore,cast_number,longitud,imdb_url,url_used,found,error
2007,Juno,https://www.imdb.com/title/tt0467406,7.4,"['Coming-of-Age', 'Quirky Comedy', 'Teen Comedy', 'Teen Drama', 'Comedy', 'Drama']",['Elliot PageMichael CeraJennifer Garner'],1K,326,81,43,,https://www.imdb.com/title/tt0467406,https://letterboxd.com/film/juno-2007/
2007,Michael Clayton,https://www.imdb.com/title/tt0465538,7.2,"['Legal Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']","[""Tom WilkinsonMichael O'KeefeSydney Pollack""]",468,307,82,74,,https://www.imdb.com/title/tt0465538,https://letterboxd.com/film/michael-clayton-2007/
2007,There Will Be Blood,https://www.imdb.com/title/tt0469494,8.2,"['Epic', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Drama']",['Daniel Day-LewisMartin StringerMatthew Braden Stringer'],1.6K,351,93,60,,https://www.imdb.com/title/tt0469494,https://letterboxd.com/film/there-will-be-blood-2007/
2008,Slumdog Millionaire,https://www.imdb.com/title/tt1010048,8.0,"['Coming-of-Age', 'Teen Drama', 'Crime', 'Drama', 'Romance']",['Dev PatelSaurabh ShuklaAnil Kapoor'],1.2K,246,84,90,,https://www.imdb.com/title/tt1010048,https://letterboxd.com/film/slumdog-millionaire-2008/
2008,The Curious Case of Benjamin Button,https://www.imdb.com/title/tt0421715,7.8,"['Epic', 'Period Drama', 'Romantic Epic', 'Drama', 'Fantasy', 'Romance']",['Cate BlanchettBrad PittJulia Ormond'],1K,334,70,99+,,https://www.imdb.com/title/tt0421715,https://letterboxd.com/film/the-curious-case-of-benjamin-button-2008/
2008,Frost/Nixon,https://www.imdb.com/title/tt0870111,7.6,"['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']",['Frank LangellaMichael SheenSam Rockwell'],293,286,80,99+,,https://www.imdb.com/title/tt0870111,https://letterboxd.com/film/frost-nixon-2008/
2008,Milk,https://www.imdb.com/title/tt1013753,7.5,"['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']",['Sean PennEmile HirschJosh Brolin'],348,178,83,99+,,https://www.imdb.com/title/tt1013753,https://letterboxd.com/film/milk-2008/
2008,The Reader,https://www.imdb.com/title/tt0976051,7.6,"['Period Drama', 'Steamy Romance', 'Drama', 'Mystery', 'Romance']",['Ralph FiennesJeanette HainDavid Kross'],529,288,58,64,,https://www.imdb.com/title/tt0976051,https://letterboxd.com/film/the-reader-2008/
2008,The Hurt Locker,https://www.imdb.com/title/tt0887912,7.5,"['Psychological Drama', 'Drama', 'Thriller', 'War']",['Jeremy RennerAnthony MackieBrian Geraghty'],1K,419,95,40,,https://www.imdb.com/title/tt0887912,https://letterboxd.com/film/the-hurt-locker-2009/
2009,Avatar,https://www.imdb.com/title/tt0499549,7.9,"['Action Epic', 'Adventure Epic', 'Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['Sam WorthingtonZoe SaldañaSigourney Weaver'],3.9K,390,83,99+,,https://www.imdb.com/title/tt0499549,https://letterboxd.com/film/avatar-2009/
2009,The Blind Side,https://www.imdb.com/title/tt0878804,7.6,"['Docudrama', 'Football', 'Biography', 'Drama', 'Sport']",['Sandra BullockTim McGrawQuinton Aaron'],661,256,53,99+,,https://www.imdb.com/title/tt0878804,https://letterboxd.com/film/the-blind-side-2009/
2009,District 9,https://www.imdb.com/title/tt1136608,7.9,"['Action Epic', 'Alien Invasion', 'Epic', 'Political Drama', 'Political Thriller', 'Sci-Fi Epic', 'Action', 'Sci-Fi', 'Thriller']",['Sharlto CopleyJason CopeDavid James'],1.5K,509,81,99,(112 min),https://www.imdb.com/title/tt1136608,https://letterboxd.com/film/district-9-2009/
2009,An Education,https://www.imdb.com/title/tt1174732,7.2,"['Coming-of-Age', 'Drama']",['Carey MulliganOlivia WilliamsAlfred Molina'],289,282,85,34,,https://www.imdb.com/title/tt1174732,https://letterboxd.com/film/an-education-2009/
2009,Inglourious Basterds,https://www.imdb.com/title/tt0361748,8.4,"['Dark Comedy', 'Period Drama', 'Adventure', 'Drama', 'War']",['Brad PittMélanie LaurentChristoph Waltz'],2.3K,297,69,84,,https://www.imdb.com/title/tt0361748,https://letterboxd.com/film/inglourious-basterds-2009/
2009,Precious: Based on the Novel Push by Sapphire,https://www.imdb.com/title/tt0929632,7.3,"['Coming-of-Age', 'Period Drama', 'Psychological Drama', 'Drama']","[""Gabourey SidibeMo'NiquePaula Patton""]",349,311,78,66,,https://www.imdb.com/title/tt0929632,https://letterboxd.com/film/precious-based-on-the-novel-push-by-sapphire-2009/
2009,A Serious Man,https://www.imdb.com/title/tt1019452,7.0,"['Dark Comedy', 'Period Drama', 'Psychological Drama', 'Quirky Comedy', 'Tragedy', 'Comedy', 'Drama']",['Michael StuhlbargRichard KindFred Melamed'],446,326,88,76,,https://www.imdb.com/title/tt1019452,https://letterboxd.com/film/a-serious-man-2009/
2009,Up,https://www.imdb.com/title/tt1049413,8.3,"['Buddy Comedy', 'Coming-of-Age', 'Computer Animation', 'Globetrotting Adventure', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",['Edward AsnerChristopher PlummerJordan Nagai'],1.1K,419,88,33,,https://www.imdb.com/title/tt1049413,https://letterboxd.com/film/up-2009/
2009,Up in the Air,https://www.imdb.com/title/tt1193138,7.4,"['Tragic Romance', 'Workplace Drama', 'Comedy', 'Drama', 'Romance']",['George ClooneyVera FarmigaAnna Kendrick'],632,382,83,99+,,https://www.imdb.com/title/tt1193138,https://letterboxd.com/film/up-in-the-air-2009/
2010,The King's Speech,https://www.imdb.com/title/tt1504320,8.0,"['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']",['Colin FirthHelena Bonham CarterDerek Jacobi'],851,487,88,66,,https://www.imdb.com/title/tt1504320,https://letterboxd.com/film/the-kings-speech-2010/
2010,Black Swan,https://www.imdb.com/title/tt0947798,8.0,"['Psychological Drama', 'Psychological Thriller', 'Showbiz Drama', 'Drama', 'Thriller']",['Natalie PortmanMila KunisVincent Cassel'],1.6K,701,79,63,,https://www.imdb.com/title/tt0947798,https://letterboxd.com/film/black-swan-2010/
2010,The Fighter,https://www.imdb.com/title/tt0964517,7.8,"['Boxing', 'Docudrama', 'Action', 'Biography', 'Drama', 'Sport']",['Mark WahlbergChristian BaleAmy Adams'],532,419,79,99+,,https://www.imdb.com/title/tt0964517,https://letterboxd.com/film/the-fighter-2010/
2010,Inception,https://www.imdb.com/title/tt1375666,8.8,"['Action Epic', 'Adventure Epic', 'Epic', 'Psychological Thriller', 'Sci-Fi Epic', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['Leonardo DiCaprioJoseph Gordon-LevittElliot Page'],5K,492,74,87,,https://www.imdb.com/title/tt1375666,https://letterboxd.com/film/inception-2010/
2010,The Kids Are All Right,https://www.imdb.com/title/tt0842926,7.0,"['Comedy', 'Drama', 'Romance']",['Julianne MooreAnnette BeningMark Ruffalo'],329,243,86,21,,https://www.imdb.com/title/tt0842926,https://letterboxd.com/film/the-kids-are-all-right-2010/
2010,127 Hours,https://www.imdb.com/title/tt1542344,7.5,"['Docudrama', 'Psychological Drama', 'Survival', 'Biography', 'Drama']",['James FrancoKate MaraAmber Tamblyn'],622,459,82,41,,https://www.imdb.com/title/tt1542344,https://letterboxd.com/film/127-hours-2010/
2010,The Social Network,https://www.imdb.com/title/tt1285016,7.8,"['Docudrama', 'Epic', 'Legal Drama', 'Biography', 'Drama']",['Jesse EisenbergRooney MaraBryan Barter'],1.1K,451,95,99+,,https://www.imdb.com/title/tt1285016,https://letterboxd.com/film/the-social-network-2010/
2010,Toy Story 3,https://www.imdb.com/title/tt1285016,7.8,"['Docudrama', 'Epic', 'Legal Drama', 'Biography', 'Drama']",['Jesse EisenbergRooney MaraBryan Barter'],1.1K,451,95,99+,,https://www.imdb.com/title/tt1285016,https://letterboxd.com/film/toy-story-3-2010/
2010,True Grit,https://www.imdb.com/title/tt1403865,7.6,"['Period Drama', 'Drama', 'Western']",['Jeff BridgesHailee SteinfeldMatt Damon'],913,449,80,54,,https://www.imdb.com/title/tt1403865,https://letterboxd.com/film/true-grit-2010/
2010,Winter's Bone,https://www.imdb.com/title/tt1399683,7.1,"['Mountain Adventure', 'Quest', 'Survival', 'Suspense Mystery', 'Teen Drama', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']",['Jennifer LawrenceIsaiah StoneAshlee Thompson'],421,233,90,32,,https://www.imdb.com/title/tt1399683,https://letterboxd.com/film/winters-bone-2010/
2011,The Artist,https://www.imdb.com/title/tt1655442,7.8,"['Period Drama', 'Showbiz Drama', 'Slapstick', 'Tragedy', 'Comedy', 'Drama', 'Romance']",['Jean DujardinBérénice BejoJohn Goodman'],765,573,89,99+,,https://www.imdb.com/title/tt1655442,https://letterboxd.com/film/the-artist-2011/
2011,The Descendants,https://www.imdb.com/title/tt1033575,7.3,"['Tragedy', 'Comedy', 'Drama']",['George ClooneyShailene WoodleyAmara Miller'],539,561,84,54,,https://www.imdb.com/title/tt1033575,https://letterboxd.com/film/the-descendants-2011/
2011,Extremely Loud & Incredibly Close,https://www.imdb.com/title/tt0477302,6.9,"['Coming-of-Age', 'Quest', 'Adventure', 'Drama', 'Mystery']",['Tom HanksThomas HornSandra Bullock'],422,280,46,68,,https://www.imdb.com/title/tt0477302,https://letterboxd.com/film/extremely-loud-incredibly-close-2011/
2011,The Help,https://www.imdb.com/title/tt1454029,8.1,"['Period Drama', 'Drama']",['Emma StoneViola DavisBryce Dallas Howard'],754,302,62,72,,https://www.imdb.com/title/tt1454029,https://letterboxd.com/film/the-help-2011/
2011,Hugo,https://www.imdb.com/title/tt0970179,7.5,"['Period Drama', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Mystery']",['Ben KingsleySacha Baron CohenAsa Butterfield'],879,712,83,63,,https://www.imdb.com/title/tt0970179,https://letterboxd.com/film/hugo-2011/
2011,Midnight in Paris,https://www.imdb.com/title/tt1605783,7.6,"['Romantic Comedy', 'Comedy', 'Fantasy', 'Romance']",['Owen WilsonRachel McAdamsKurt Fuller'],793,321,81,49,,https://www.imdb.com/title/tt1605783,https://letterboxd.com/film/midnight-in-paris-2011/
2011,Moneyball,https://www.imdb.com/title/tt1210166,7.6,"['Baseball', 'Docudrama', 'Biography', 'Drama', 'Sport']",['Brad PittJonah HillPhilip Seymour Hoffman'],594,251,87,99+,,https://www.imdb.com/title/tt1210166,https://letterboxd.com/film/moneyball-2011/
2011,The Tree of Life,https://www.imdb.com/title/tt0478304,6.8,"['Coming-of-Age', 'Psychological Drama', 'Drama', 'Fantasy']",['Brad PittSean PennJessica Chastain'],1.1K,539,85,58,,https://www.imdb.com/title/tt0478304,https://letterboxd.com/film/the-tree-of-life-2011/
2011,War Horse,https://www.imdb.com/title/tt1568911,7.2,"['Epic', 'Period Drama', 'War Epic', 'Adventure', 'Drama', 'War']",['Jeremy IrvinePeter MullanEmily Watson'],598,386,72,99,,https://www.imdb.com/title/tt1568911,https://letterboxd.com/film/war-horse-2011/
2012,Argo,https://www.imdb.com/title/tt1024648,7.7,"['Docudrama', 'Period Drama', 'Political Drama', 'Political Thriller', 'Biography', 'Drama', 'History', 'Thriller']",['Ben AffleckBryan CranstonAlan Arkin'],991,662,86,99+,(120 min),https://www.imdb.com/title/tt1024648,https://letterboxd.com/film/argo-2012/
2012,Amour,https://www.imdb.com/title/tt1602620,7.9,"['French', 'Psychological Drama', 'Tragedy', 'Drama']",['Jean-Louis TrintignantEmmanuelle RivaIsabelle Huppert'],260,465,95,14,,https://www.imdb.com/title/tt1602620,https://letterboxd.com/film/amour-2012/
2012,Beasts of the Southern Wild,https://www.imdb.com/title/tt2125435,7.2,"['Coming-of-Age', 'Supernatural Fantasy', 'Adventure', 'Drama', 'Fantasy']",['Quvenzhané WallisDwight HenryLevy Easterly'],314,480,86,21,,https://www.imdb.com/title/tt2125435,https://letterboxd.com/film/beasts-of-the-southern-wild-2012/
2012,Django Unchained,https://www.imdb.com/title/tt1853728,8.5,"['Dark Comedy', 'Epic', 'One-Person Army Action', 'Period Drama', 'Western Epic', 'Drama', 'Western']",['Jamie FoxxChristoph WaltzLeonardo DiCaprio'],2K,671,81,99+,,https://www.imdb.com/title/tt1853728,https://letterboxd.com/film/django-unchained-2012/
2012,Life of Pi,https://www.imdb.com/title/tt0454876,7.9,"['Adventure Epic', 'Epic', 'Fantasy Epic', 'Sea Adventure', 'Survival', 'Teen Adventure', 'Teen Drama', 'Teen Fantasy', 'Adventure', 'Drama']",['Suraj SharmaIrrfan KhanAyush Tandon'],1K,504,79,43,,https://www.imdb.com/title/tt0454876,https://letterboxd.com/film/life-of-pi-2012/
2012,Lincoln,https://www.imdb.com/title/tt0443272,7.3,"['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History', 'War']",['Daniel Day-LewisSally FieldDavid Strathairn'],993,572,87,99+,,https://www.imdb.com/title/tt0443272,https://letterboxd.com/film/lincoln-2012/
2012,Les Misérables,https://www.imdb.com/title/tt1707386,7.5,"['Epic', 'Period Drama', 'Drama', 'Musical', 'Romance']",['Hugh JackmanRussell CroweAnne Hathaway'],1.1K,513,63,99+,,https://www.imdb.com/title/tt1707386,https://letterboxd.com/film/les-miserables-2012/
2012,Silver Linings Playbook,https://www.imdb.com/title/tt1045658,7.7,"['Dark Comedy', 'Psychological Drama', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Bradley CooperJennifer LawrenceRobert De Niro'],1K,488,81,99+,(122 min),https://www.imdb.com/title/tt1045658,https://letterboxd.com/film/silver-linings-playbook-2012/
2012,Zero Dark Thirty,https://www.imdb.com/title/tt1790885,7.4,"['Docudrama', 'Political Drama', 'Political Thriller', 'Psychological Thriller', 'Drama', 'History', 'Thriller']",['Jason ClarkeReda KatebJessica Chastain'],827,571,95,99+,,https://www.imdb.com/title/tt1790885,https://letterboxd.com/film/zero-dark-thirty-2012/
2013,12 Years a Slave,https://www.imdb.com/title/tt2024544,8.1,"['Costume Drama', 'Docudrama', 'Epic', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Biography', 'Drama', 'History']",['Chiwetel EjioforDwight HenryDickie Gravois'],1K,469,96,99+,,https://www.imdb.com/title/tt2024544,https://letterboxd.com/film/12-years-a-slave-2013/
2013,American Hustle,https://www.imdb.com/title/tt1800241,7.2,"['Period Drama', 'True Crime', 'Crime', 'Drama']",['Christian BaleBradley CooperAmy Adams'],884,557,90,99+,,https://www.imdb.com/title/tt1800241,https://letterboxd.com/film/american-hustle-2013/
2013,Captain Phillips,https://www.imdb.com/title/tt1535109,7.8,"['Docudrama', 'True Crime', 'Action', 'Biography', 'Crime', 'Drama', 'Thriller']",['Tom HanksCatherine KeenerBarkhad Abdi'],740,498,82,84,,https://www.imdb.com/title/tt1535109,https://letterboxd.com/film/captain-phillips-2013/
2013,Dallas Buyers Club,https://www.imdb.com/title/tt0790636,7.9,"['Docudrama', 'Medical Drama', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama']",['Matthew McConaugheyJennifer GarnerJared Leto'],474,407,77,93,,https://www.imdb.com/title/tt0790636,https://letterboxd.com/film/dallas-buyers-club-2013/
2013,Gravity,https://www.imdb.com/title/tt1454468,7.7,"['Disaster', 'Sci-Fi Epic', 'Space Sci-Fi', 'Survival', 'Drama', 'Sci-Fi', 'Thriller']",['Sandra BullockGeorge ClooneyEd Harris'],2.3K,802,96,7,,https://www.imdb.com/title/tt1454468,https://letterboxd.com/film/gravity-2013/
2013,Her,https://www.imdb.com/title/tt1798709,8.0,"['Artificial Intelligence', 'Psychological Drama', 'Drama', 'Romance', 'Sci-Fi']",['Joaquin PhoenixLynn Adrianna FreedmanLisa Renee Pitts'],1.4K,652,91,91,,https://www.imdb.com/title/tt1798709,https://letterboxd.com/film/her-2013/
2013,Nebraska,https://www.imdb.com/title/tt1821549,7.7,"['Dark Comedy', 'Road Trip', 'Drama']",['Bruce DernWill ForteJune Squibb'],351,460,86,42,,https://www.imdb.com/title/tt1821549,https://letterboxd.com/film/nebraska-2013/
2013,Philomena,https://www.imdb.com/title/tt2431286,7.6,"['Biography', 'Comedy', 'Drama']",['Judi DenchSteve CooganSophie Kennedy Clark'],284,336,77,87,,https://www.imdb.com/title/tt2431286,https://letterboxd.com/film/philomena-2013/
2013,The Wolf of Wall Street,https://www.imdb.com/title/tt0993846,8.2,"['Dark Comedy', 'Docudrama', 'Epic', 'Raunchy Comedy', 'Satire', 'True Crime', 'Workplace Drama', 'Biography', 'Comedy', 'Crime']",['Leonardo DiCaprioJonah HillMargot Robbie'],1.9K,444,75,99+,,https://www.imdb.com/title/tt0993846,https://letterboxd.com/film/the-wolf-of-wall-street-2013/
2014,Birdman or (The Unexpected Virtue of Ignorance),https://www.imdb.com/title/tt2562232,7.7,"['Dark Comedy', 'Satire', 'Showbiz Drama', 'Workplace Drama', 'Comedy', 'Drama']",['Michael KeatonEmma StoneKenny Chin'],1.5K,561,87,99+,,https://www.imdb.com/title/tt2562232,https://letterboxd.com/film/birdman-or-the-unexpected-virtue-of-ignorance-2014/
2014,American Sniper,https://www.imdb.com/title/tt2179136,7.3,"['Docudrama', 'Psychological Drama', 'Action', 'Biography', 'Drama', 'War']",['Bradley CooperKyle GallnerCole Konis'],1.1K,528,73,99+,,https://www.imdb.com/title/tt2179136,https://letterboxd.com/film/american-sniper-2014/
2014,Boyhood,https://www.imdb.com/title/tt1065073,7.9,"['Coming-of-Age', 'Epic', 'Drama']",['Ellar ColtranePatricia ArquetteElijah Smith'],1K,600,100,99+,,https://www.imdb.com/title/tt1065073,https://letterboxd.com/film/boyhood-2014/
2014,The Grand Budapest Hotel,https://www.imdb.com/title/tt2278388,8.1,"['Quirky Comedy', 'Comedy', 'Drama']",['Ralph FiennesF. Murray AbrahamMathieu Amalric'],1.1K,356,88,99+,,https://www.imdb.com/title/tt2278388,https://letterboxd.com/film/the-grand-budapest-hotel-2014/
2014,The Imitation Game,https://www.imdb.com/title/tt2084970,8.0,"['Period Drama', 'Psychological Drama', 'Tragedy', 'Biography', 'Drama', 'Thriller', 'War']",['Benedict CumberbatchKeira KnightleyMatthew Goode'],1K,399,71,85,,https://www.imdb.com/title/tt2084970,https://letterboxd.com/film/the-imitation-game-2014/
2014,Selma,https://www.imdb.com/title/tt1020072,7.5,"['Docudrama', 'Period Drama', 'Biography', 'Drama', 'History']",['David OyelowoCarmen EjogoJim France'],375,386,79,99+,,https://www.imdb.com/title/tt1020072,https://letterboxd.com/film/selma-2014/
2014,The Theory of Everything,https://www.imdb.com/title/tt2980516,7.7,"['Docudrama', 'Medical Drama', 'Biography', 'Drama', 'Romance']",['Eddie RedmayneFelicity JonesTom Prior'],630,441,71,99+,,https://www.imdb.com/title/tt2980516,https://letterboxd.com/film/the-theory-of-everything-2014/
2014,Whiplash,https://www.imdb.com/title/tt2582802,8.5,"['Psychological Drama', 'Drama', 'Music']",['Miles TellerJ.K. SimmonsPaul Reiser'],1.9K,552,89,57,(106 min),https://www.imdb.com/title/tt2582802,https://letterboxd.com/film/whiplash-2014/
2015,Spotlight,https://www.imdb.com/title/tt1895587,8.1,"['Docudrama', 'Legal Drama', 'Period Drama', 'True Crime', 'Workplace Drama', 'Biography', 'Crime', 'Drama']",['Mark RuffaloMichael KeatonRachel McAdams'],759,378,93,99+,(129 min),https://www.imdb.com/title/tt1895587,https://letterboxd.com/film/spotlight-2015/
2015,The Big Short,https://www.imdb.com/title/tt1596363,7.8,"['Dark Comedy', 'Docudrama', 'Satire', 'Workplace Drama', 'Biography', 'Comedy', 'Drama', 'History', 'Financial Drama']",['Ryan GoslingRudy EisenzopfCasey Groves'],729,478,81,99+,,https://www.imdb.com/title/tt1596363,https://letterboxd.com/film/the-big-short-2015/
2015,Bridge of Spies,https://www.imdb.com/title/tt3682448,7.6,"['Legal Drama', 'Legal Thriller', 'Period Drama', 'Political Drama', 'Political Thriller', 'Spy', 'Drama', 'History', 'Thriller', 'War']",['Mark RylanceDomenick LombardozziVictor Verhaeghe'],639,514,81,99+,,https://www.imdb.com/title/tt3682448,https://letterboxd.com/film/bridge-of-spies-2015/
2015,Brooklyn,https://www.imdb.com/title/tt2381111,7.5,"['Period Drama', 'Drama', 'Romance']",['Saoirse RonanHugh GormleyBrid Brennan'],369,307,88,50,,https://www.imdb.com/title/tt2381111,https://letterboxd.com/film/brooklyn-2015/
2015,Mad Max: Fury Road,https://www.imdb.com/title/tt1392190,8.1,"['Action Epic', 'Adventure Epic', 'Car Action', 'Desert Adventure', 'Dystopian Sci-Fi', 'Epic', 'Quest', 'Road Trip', 'Action', 'Adventure']",['Tom HardyCharlize TheronNicholas Hoult'],2.4K,834,90,80,,https://www.imdb.com/title/tt1392190,https://letterboxd.com/film/mad-max-fury-road-2015/
2015,The Martian,https://www.imdb.com/title/tt3659388,8.0,"['Space Sci-Fi', 'Survival', 'Adventure', 'Drama', 'Sci-Fi']",['Matt DamonJessica ChastainKristen Wiig'],1.6K,589,80,68,,https://www.imdb.com/title/tt3659388,https://letterboxd.com/film/the-martian-2015/
2015,The Revenant,https://www.imdb.com/title/tt1663202,8.0,"['Action Epic', 'Adventure Epic', 'Epic', 'Period Drama', 'Survival', 'Western Epic', 'Adventure', 'Drama', 'Western']",['Leonardo DiCaprioTom HardyDomhnall Gleeson'],1.9K,591,76,79,,https://www.imdb.com/title/tt1663202,https://letterboxd.com/film/the-revenant-2015/
2015,Room,https://www.imdb.com/title/tt3170832,8.1,"['Psychological Drama', 'Drama', 'Thriller']",['Brie LarsonJacob TremblaySean Bridgers'],853,496,86,29,,https://www.imdb.com/title/tt3170832,https://letterboxd.com/film/room-2015/
2016,Moonlight,https://www.imdb.com/title/tt4975722,7.4,"['Coming-of-Age', 'Drama']",['Mahershala AliShariff EarpDuan Sanderson'],1K,527,99,27,,https://www.imdb.com/title/tt4975722,https://letterboxd.com/film/moonlight-2016/
2016,Arrival,https://www.imdb.com/title/tt2543164,7.9,"['Alien Invasion', 'Epic', 'Psychological Drama', 'Sci-Fi Epic', 'Drama', 'Mystery', 'Sci-Fi']",['Amy AdamsJeremy RennerForest Whitaker'],2.5K,765,81,73,(116 min),https://www.imdb.com/title/tt2543164,https://letterboxd.com/film/arrival-2016/
2016,Fences,https://www.imdb.com/title/tt2671706,7.2,"['Period Drama', 'Drama']",['Denzel WashingtonViola DavisStephen McKinley Henderson'],466,329,79,30,,https://www.imdb.com/title/tt2671706,https://letterboxd.com/film/fences-2016/
2016,Hacksaw Ridge,https://www.imdb.com/title/tt2119532,8.1,"['Docudrama', 'Epic', 'Period Drama', 'War Epic', 'Biography', 'Drama', 'History', 'War']",['Andrew GarfieldRichard PyrosJacob Warner'],1.2K,419,71,99+,(139 min),https://www.imdb.com/title/tt2119532,https://letterboxd.com/film/hacksaw-ridge-2016/
2016,Hell or High Water,https://www.imdb.com/title/tt2582782,7.6,"['Contemporary Western', 'Heist', 'Police Procedural', 'Tragedy', 'Crime', 'Drama', 'Thriller', 'Western']",['Dale DickeyBen FosterChris Pine'],584,320,88,66,,https://www.imdb.com/title/tt2582782,https://letterboxd.com/film/hell-or-high-water-2016/
2016,Hidden Figures,https://www.imdb.com/title/tt4846340,7.8,"['Docudrama', 'Biography', 'Drama', 'History']",['Taraji P. HensonOctavia SpencerJanelle Monáe'],629,388,74,99+,,https://www.imdb.com/title/tt4846340,https://letterboxd.com/film/hidden-figures-2016/
2016,La La Land,https://www.imdb.com/title/tt3783958,8.0,"['Pop Musical', 'Romantic Comedy', 'Showbiz Drama', 'Comedy', 'Drama', 'Music', 'Musical', 'Romance']",['Ryan GoslingEmma StoneAmiee Conn'],2.4K,733,94,99+,(128 min),https://www.imdb.com/title/tt3783958,https://letterboxd.com/film/la-la-land-2016/
2016,Lion,https://www.imdb.com/title/tt3741834,8.0,"['Coming-of-Age', 'Biography', 'Drama']",['Sunny PawarAbhishek BharatePriyanka Bose'],677,369,69,41,,https://www.imdb.com/title/tt3741834,https://letterboxd.com/film/lion-2016/
2016,Manchester by the Sea,https://www.imdb.com/title/tt4034228,7.8,"['Psychological Drama', 'Tragedy', 'Drama']","[""Casey AffleckIvy O'BrienKyle Chandler""]",1K,493,96,73,,https://www.imdb.com/title/tt4034228,https://letterboxd.com/film/manchester-by-the-sea-2016/
2017,The Shape of Water,https://www.imdb.com/title/tt5580390,7.3,"['Dark Fantasy', 'Dark Romance', 'Fairy Tale', 'Period Drama', 'Psychological Drama', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",['Sally HawkinsMichael ShannonRichard Jenkins'],1.7K,1K,87,52,(123 min),https://www.imdb.com/title/tt5580390,https://letterboxd.com/film/the-shape-of-water-2017/
2017,Call Me by Your Name,https://www.imdb.com/title/tt5726616,7.8,"['Coming-of-Age', 'Steamy Romance', 'Drama', 'Romance']",['Armie HammerTimothée ChalametMichael Stuhlbarg'],1.3K,464,94,15,(132 min),https://www.imdb.com/title/tt5726616,https://letterboxd.com/film/call-me-by-your-name-2017/
2017,Darkest Hour,https://www.imdb.com/title/tt4555426,7.4,"['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History', 'War']",['Gary OldmanKristin Scott ThomasBen Mendelsohn'],832,429,75,99+,,https://www.imdb.com/title/tt4555426,https://letterboxd.com/film/darkest-hour-2017/
2017,Dunkirk,https://www.imdb.com/title/tt5013056,7.8,"['Action Epic', 'Epic', 'Historical Epic', 'Period Drama', 'War Epic', 'Action', 'Drama', 'History', 'Thriller', 'War']",['Fionn WhiteheadDamien BonnardAneurin Barnard'],2.8K,583,94,87,,https://www.imdb.com/title/tt5013056,https://letterboxd.com/film/dunkirk-2017/
2017,Get Out,https://www.imdb.com/title/tt5052448,7.8,"['Body Horror', 'Dark Comedy', 'Folk Horror', 'Psychological Horror', 'Psychological Thriller', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']",['Daniel KaluuyaAllison WilliamsCatherine Keener'],2.2K,454,85,46,(104 min),https://www.imdb.com/title/tt5052448,https://letterboxd.com/film/get-out-2017/
2017,Lady Bird,https://www.imdb.com/title/tt4925292,7.4,"['Coming-of-Age', 'Quirky Comedy', 'Teen Comedy', 'Comedy', 'Drama']",['Saoirse RonanLaurie MetcalfTracy Letts'],956,497,93,72,,https://www.imdb.com/title/tt4925292,https://letterboxd.com/film/lady-bird-2017/
2017,Phantom Thread,https://www.imdb.com/title/tt5776858,7.4,"['Period Drama', 'Psychological Drama', 'Drama', 'Romance']",['Vicky KriepsDaniel Day-LewisLesley Manville'],667,468,90,85,(130 min),https://www.imdb.com/title/tt5776858,https://letterboxd.com/film/phantom-thread-2017/
2017,The Post,https://www.imdb.com/title/tt6294822,7.2,"['Docudrama', 'Period Drama', 'Political Drama', 'Political Thriller', 'Biography', 'Drama', 'History', 'Thriller', 'War']",['Meryl StreepTom HanksSarah Paulson'],539,459,83,99+,,https://www.imdb.com/title/tt6294822,https://letterboxd.com/film/the-post-2017/
2017,"Three Billboards Outside Ebbing, Missouri",https://www.imdb.com/title/tt5027774,8.1,"['Dark Comedy', 'Satire', 'Comedy', 'Crime', 'Drama']",['Frances McDormandCaleb Landry JonesKerry Condon'],1.4K,591,88,44,,https://www.imdb.com/title/tt5027774,https://letterboxd.com/film/three-billboards-outside-ebbing-missouri-2017/
2018,Green Book,https://www.imdb.com/title/tt6966692,8.2,"['Docudrama', 'Period Drama', 'Road Trip', 'Biography', 'Comedy', 'Drama', 'Holiday', 'Music']",['Viggo MortensenMahershala AliLinda Cardellini'],1.8K,435,69,99+,(130 min),https://www.imdb.com/title/tt6966692,https://letterboxd.com/film/green-book-2018/
