year,classification_rating,rating,keywords,stars,user_reviews,critic_reviews,metascore,cast_number,budget,revenue,opening_weekend,longitud,imdb_url,Film,url_tried,url_used,found,error,film_key_from_url_tried,film_key_from_url_used,film_key_from_url,film_key_from_name,name_only,film_key
1932.0,,7.3,"['Costume Drama', 'Film Noir', 'Tragic Romance', 'Adventure', 'Drama', 'Romance']",['Marlene DietrichClive BrookAnna May Wong'],94,62.0,83.0,26,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0023458/,Shanghai Express,https://letterboxd.com/film/shanghai-express-1931,https://letterboxd.com/film/shanghai-express,True,,shanghai-express-1931,shanghai-express,shanghai-express-1931,shanghai-express-1932,shanghai-express,shanghai-express-1931
1931.0,,7.1,"['Comedy', 'Musical', 'Romance']",['Maurice ChevalierClaudette ColbertMiriam Hopkins'],49,30.0,,18,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0022074/,The Smiling Lieutenant,https://letterboxd.com/film/the-smiling-lieutenant-1931,https://letterboxd.com/film/the-smiling-lieutenant,True,,the-smiling-lieutenant-1931,the-smiling-lieutenant,the-smiling-lieutenant-1931,the-smiling-lieutenant-1931,the-smiling-lieutenant,the-smiling-lieutenant-1931
1933.0,,5.8,"['Period Drama', 'Tragic Romance', 'Drama', 'Romance', 'War']","[""Diana WynyardClive BrookUna O'Connor""]",69,47.0,73.0,53,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0023876/,Cavalcade,https://letterboxd.com/film/cavalcade-1932,https://letterboxd.com/film/cavalcade,True,,cavalcade-1932,cavalcade,cavalcade-1932,cavalcade-1933,cavalcade,cavalcade-1932
1933.0,,7.3,"['Romantic Comedy', 'Comedy', 'Drama', 'Musical', 'Romance']",['Warner BaxterBebe DanielsGeorge Brent'],143,81.0,83.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0024034/,42nd Street,https://letterboxd.com/film/42nd-street-1932,https://letterboxd.com/film/42nd-street,True,,42nd-street-1932,42nd-street,42nd-street-1932,42nd-street-1933,42nd-street,42nd-street-1932
1932.0,,6.4,"['Drama', 'Romance', 'War']",['Gary CooperHelen HayesAdolphe Menjou'],87,50.0,,23,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0022879/,A Farewell to Arms,https://letterboxd.com/film/a-farewell-to-arms-1932,https://letterboxd.com/film/a-farewell-to-arms,True,,a-farewell-to-arms-1932,a-farewell-to-arms,a-farewell-to-arms-1932,a-farewell-to-arms-1932,a-farewell-to-arms,a-farewell-to-arms-1932
1932.0,,8.2,"['Film Noir', 'Prison Drama', 'Tragedy', 'True Crime', 'Crime', 'Drama']",['Paul MuniGlenda FarrellHelen Vinson'],465,51.0,,50,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0023042/,I Am a Fugitive from a Chain Gang,https://letterboxd.com/film/i-am-a-fugitive-from-a-chain-gang-1932,https://letterboxd.com/film/i-am-a-fugitive-from-a-chain-gang,True,,i-am-a-fugitive-from-a-chain-gang-1932,i-am-a-fugitive-from-a-chain-gang,i-am-a-fugitive-from-a-chain-gang-1932,i-am-a-fugitive-from-a-chain-gang-1932,i-am-a-fugitive-from-a-chain-gang,i-am-a-fugitive-from-a-chain-gang-1932
1933.0,,7.4,"['Farce', 'Comedy', 'Drama']",['Warren WilliamMay RobsonGuy Kibbee'],54,29.0,,51,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0024240/,Lady for a Day,https://letterboxd.com/film/lady-for-a-day-1932,https://letterboxd.com/film/lady-for-a-day,True,,lady-for-a-day-1932,lady-for-a-day,lady-for-a-day-1932,lady-for-a-day-1933,lady-for-a-day,lady-for-a-day-1932
2019.0,,7.8,"['Coming-of-Age', 'Costume Drama', 'Holiday Romance', 'Period Drama', 'Teen Drama', 'Teen Romance', 'Drama', 'Romance']",['Saoirse RonanEmma WatsonFlorence Pugh'],1.2K,380.0,91.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt3281548/,Little Women,https://letterboxd.com/film/little-women-2019,https://letterboxd.com/film/little-women-2019,True,,little-women-2019,little-women-2019,little-women-2019,little-women-2019,little-women,little-women-2019
1933.0,,7.0,"['Period Drama', 'Biography', 'Drama', 'History']",['Charles LaughtonRobert DonatFranklin Dyall'],64,41.0,,27,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0024473/,The Private Life of Henry VIII,https://letterboxd.com/film/the-private-life-of-henry-viii-1932,https://letterboxd.com/film/the-private-life-of-henry-viii,True,,the-private-life-of-henry-viii-1932,the-private-life-of-henry-viii,the-private-life-of-henry-viii-1932,the-private-life-of-henry-viii-1933,the-private-life-of-henry-viii,the-private-life-of-henry-viii-1932
1933.0,,6.3,"['Romantic Comedy', 'Comedy', 'Drama', 'History', 'Musical', 'Romance']",['Mae WestCary GrantOwen Moore'],85,54.0,,41,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0024548/,She Done Him Wrong,https://letterboxd.com/film/she-done-him-wrong-1932,https://letterboxd.com/film/she-done-him-wrong,True,,she-done-him-wrong-1932,she-done-him-wrong,she-done-him-wrong-1932,she-done-him-wrong-1933,she-done-him-wrong,she-done-him-wrong-1932
1932.0,,6.8,"['French', 'Drama', 'Romance']",['Norma ShearerFredric MarchLeslie Howard'],33,12.0,,14,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0023488/,Smilin' Through,https://letterboxd.com/film/smilin-through-1932,https://letterboxd.com/film/smilin-through,True,,smilin-through-1932,smilin-through,smilin-through-1932,smilin-through-1932,smilin-through,smilin-through-1932
1933.0,,6.7,"['Comedy', 'Drama', 'Romance']",['Janet GaynorWill RogersLew Ayres'],27,17.0,,20,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0024610/,State Fair,https://letterboxd.com/film/state-fair-1932,https://letterboxd.com/film/state-fair,True,,state-fair-1932,state-fair,state-fair-1932,state-fair-1933,state-fair,state-fair-1932
1934.0,,8.1,"['Road Trip', 'Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Romance']",['Clark GableClaudette ColbertWalter Connolly'],408,140.0,87.0,90,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025316/,It Happened One Night,https://letterboxd.com/film/it-happened-one-night-1934,https://letterboxd.com/film/it-happened-one-night,True,,it-happened-one-night-1934,it-happened-one-night,it-happened-one-night-1934,it-happened-one-night-1934,it-happened-one-night,it-happened-one-night-1934
1934.0,,6.9,"['Biography', 'Drama', 'Romance']",['Norma ShearerFredric MarchCharles Laughton'],40,12.0,,21,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0024865/,The Barretts of Wimpole Street,https://letterboxd.com/film/the-barretts-of-wimpole-street-1934,https://letterboxd.com/film/the-barretts-of-wimpole-street,True,,the-barretts-of-wimpole-street-1934,the-barretts-of-wimpole-street,the-barretts-of-wimpole-street-1934,the-barretts-of-wimpole-street-1934,the-barretts-of-wimpole-street,the-barretts-of-wimpole-street-1934
1963.0,,7.0,"['Desert Adventure', 'Docudrama', 'Historical Epic', 'Biography', 'Drama', 'History', 'Romance']",['Elizabeth TaylorRichard BurtonRex Harrison'],293,60.0,60.0,92,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056937/,Cleopatra,https://letterboxd.com/film/cleopatra-1963,https://letterboxd.com/film/cleopatra-1963,True,,cleopatra-1963,cleopatra-1963,cleopatra-1963,cleopatra-1963,cleopatra,cleopatra-1963
1934.0,,5.6,"['Classic Musical', 'Musical']","[""Dick PowellRuby KeelerPat O'Brien""]",15,13.0,,38,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025124/,Flirtation Walk,https://letterboxd.com/film/flirtation-walk-1934,https://letterboxd.com/film/flirtation-walk,True,,flirtation-walk-1934,flirtation-walk,flirtation-walk-1934,flirtation-walk-1934,flirtation-walk,flirtation-walk-1934
1934.0,,7.3,"['Screwball Comedy', 'Comedy', 'Musical', 'Romance']",['Fred AstaireGinger RogersAlice Brady'],90,50.0,80.0,59,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025164/,The Gay Divorcee,https://letterboxd.com/film/the-gay-divorcee-1934,https://letterboxd.com/film/the-gay-divorcee,True,,the-gay-divorcee-1934,the-gay-divorcee,the-gay-divorcee-1934,the-gay-divorcee-1934,the-gay-divorcee,the-gay-divorcee-1934
1934.0,,6.2,"['Comedy', 'Drama', 'Romance', 'War']","[""James CagneyPat O'BrienGloria Stuart""]",31,15.0,,44,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025238/,Here Comes the Navy,https://letterboxd.com/film/here-comes-the-navy-1934,https://letterboxd.com/film/here-comes-the-navy,True,,here-comes-the-navy-1934,here-comes-the-navy,here-comes-the-navy-1934,here-comes-the-navy-1934,here-comes-the-navy,here-comes-the-navy-1934
1934.0,,6.4,"['Biography', 'Drama', 'History', 'War']",['George ArlissBoris KarloffLoretta Young'],37,18.0,,75,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025272/,The House of Rothschild,https://letterboxd.com/film/the-house-of-rothschild-1934,https://letterboxd.com/film/the-house-of-rothschild,True,,the-house-of-rothschild-1934,the-house-of-rothschild,the-house-of-rothschild-1934,the-house-of-rothschild-1934,the-house-of-rothschild,the-house-of-rothschild-1934
1934.0,,7.5,"['Comedy', 'Drama', 'Romance']",['Claudette ColbertWarren WilliamRochelle Hudson'],117,38.0,72.0,70,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025301/,Imitation of Life,https://letterboxd.com/film/imitation-of-life-1934,https://letterboxd.com/film/imitation-of-life,True,,imitation-of-life-1934,imitation-of-life,imitation-of-life-1934,imitation-of-life-1934,imitation-of-life,imitation-of-life-1934
1934.0,,5.6,"['Comedy', 'Music', 'Romance']",['Grace MooreTullio CarminatiLyle Talbot'],16,11.0,,91,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025601/,One Night of Love,https://letterboxd.com/film/one-night-of-love-1934,https://letterboxd.com/film/one-night-of-love,True,,one-night-of-love-1934,one-night-of-love,one-night-of-love-1934,one-night-of-love-1934,one-night-of-love,one-night-of-love-1934
1934.0,,7.9,"['Cozy Mystery', 'Romantic Comedy', 'Screwball Comedy', 'Whodunnit', 'Comedy', 'Crime', 'Mystery', 'Romance']","[""William PowellMyrna LoyMaureen O'Sullivan""]",189,94.0,86.0,69,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025878/,The Thin Man,https://letterboxd.com/film/the-thin-man-1934,https://letterboxd.com/film/the-thin-man,True,,the-thin-man-1934,the-thin-man,the-thin-man-1934,the-thin-man-1934,the-thin-man,the-thin-man-1934
1934.0,,6.3,"['Biography', 'Drama', 'Western']",['Wallace BeeryFay WrayLeo Carrillo'],32,23.0,,58,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025948/,Viva Villa!,https://letterboxd.com/film/viva-villa-1934,https://letterboxd.com/film/viva-villa,True,,viva-villa-1934,viva-villa,viva-villa-1934,viva-villa-1934,viva-villa,viva-villa-1934
1934.0,,6.5,['Drama'],['Loretta YoungJohn BolesDorothy Wilson'],4,5.0,,35,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0025986/,The White Parade,https://letterboxd.com/film/the-white-parade-1934,https://letterboxd.com/film/the-white-parade,True,,the-white-parade-1934,the-white-parade,the-white-parade-1934,the-white-parade-1934,the-white-parade,the-white-parade-1934
1962.0,,7.2,"['Adventure Epic', 'Globetrotting Adventure', 'Historical Epic', 'Period Drama', 'Psychological Drama', 'Quest', 'Sea Adventure', 'Steamy Romance', 'Adventure', 'Drama']",['Marlon BrandoTrevor HowardRichard Harris'],127,28.0,48.0,45,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056264/,Mutiny on the Bounty,https://letterboxd.com/film/mutiny-on-the-bounty-1962,https://letterboxd.com/film/mutiny-on-the-bounty-1962,True,,mutiny-on-the-bounty-1962,mutiny-on-the-bounty-1962,mutiny-on-the-bounty-1962,mutiny-on-the-bounty-1962,mutiny-on-the-bounty,mutiny-on-the-bounty-1962
1935.0,,6.8,"['Comedy', 'Drama', 'Romance']",['Katharine HepburnFred MacMurrayFred Stone'],73,25.0,,29,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026056/,Alice Adams,https://letterboxd.com/film/alice-adams-1935,https://letterboxd.com/film/alice-adams,True,,alice-adams-1935,alice-adams,alice-adams-1935,alice-adams-1935,alice-adams,alice-adams-1935
1935.0,,6.7,"['Comedy', 'Musical', 'Romance']",['Jack BennyEleanor PowellRobert Taylor'],38,17.0,,64,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026144/,Broadway Melody of 1936,https://letterboxd.com/film/broadway-melody-of-1936-1935,https://letterboxd.com/film/broadway-melody-of-1936,True,,broadway-melody-of-1936-1935,broadway-melody-of-1936,broadway-melody-of-1936-1935,broadway-melody-of-1936-1935,broadway-melody-of-1936,broadway-melody-of-1936-1935
1935.0,,7.7,"['Action Epic', 'Adventure Epic', 'Historical Epic', 'Romantic Epic', 'Sea Adventure', 'Swashbuckler', 'Action', 'Adventure', 'History', 'Romance']",['Errol FlynnOlivia de HavillandLionel Atwill'],170,63.0,89.0,64,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026174/,Captain Blood,https://letterboxd.com/film/captain-blood-1935,https://letterboxd.com/film/captain-blood,True,,captain-blood-1935,captain-blood,captain-blood-1935,captain-blood-1935,captain-blood,captain-blood-1935
1935.0,,7.3,"['Period Drama', 'Adventure', 'Drama', 'Family', 'Romance']",['Edna May OliverElizabeth AllanJessie Ralph'],61,30.0,91.0,40,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026266/,David Copperfield,https://letterboxd.com/film/david-copperfield-1935,https://letterboxd.com/film/david-copperfield-1935,True,,david-copperfield-1935,david-copperfield-1935,david-copperfield-1935,david-copperfield-1935,david-copperfield,david-copperfield-1935
1935.0,,7.3,"['Crime', 'Drama']",['Victor McLaglenHeather AngelPreston Foster'],72,36.0,65.0,40,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026529/,The Informer,https://letterboxd.com/film/the-informer-1935,https://letterboxd.com/film/the-informer,True,,the-informer-1935,the-informer,the-informer-1935,the-informer-1935,the-informer,the-informer-1935
1935.0,,7.0,"['Adventure', 'Drama', 'War']",['Gary CooperFranchot ToneRichard Cromwell'],43,24.0,,42,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026643/,The Lives of a Bengal Lancer,https://letterboxd.com/film/the-lives-of-a-bengal-lancer-1935,https://letterboxd.com/film/the-lives-of-a-bengal-lancer,True,,the-lives-of-a-bengal-lancer-1935,the-lives-of-a-bengal-lancer,the-lives-of-a-bengal-lancer-1935,the-lives-of-a-bengal-lancer-1935,the-lives-of-a-bengal-lancer,the-lives-of-a-bengal-lancer-1935
1935.0,,6.8,"['Comedy', 'Fantasy', 'Romance']",['Ian HunterVerree TeasdaleHobart Cavanaugh'],74,37.0,,55,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026714/,A Midsummer Night's Dream,https://letterboxd.com/film/a-midsummer-nights-dream-1935,https://letterboxd.com/film/a-midsummer-nights-dream,True,,a-midsummer-nights-dream-1935,a-midsummer-nights-dream,a-midsummer-nights-dream-1935,a-midsummer-nights-dream-1935,a-midsummer-nights-dream,a-midsummer-nights-dream-1935
2012.0,,7.5,"['Epic', 'Period Drama', 'Drama', 'Musical', 'Romance']",['Hugh JackmanRussell CroweAnne Hathaway'],1.1K,513.0,63.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt1707386/,Les Misérables,https://letterboxd.com/film/les-miserables-2012,https://letterboxd.com/film/les-miserables-2012,True,,les-miserables-2012,les-miserables-2012,les-miserables-2012,les-miserables-2012,les-miserables,les-miserables-2012
1935.0,,6.5,"['Drama', 'Musical', 'Romance']",['Jeanette MacDonaldNelson EddyFrank Morgan'],35,11.0,,81,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026768/,Naughty Marietta,https://letterboxd.com/film/naughty-marietta-1935,https://letterboxd.com/film/naughty-marietta,True,,naughty-marietta-1935,naughty-marietta,naughty-marietta-1935,naughty-marietta-1935,naughty-marietta,naughty-marietta-1935
1935.0,,7.6,"['Screwball Comedy', 'Comedy', 'Mystery', 'Romance', 'Western']",['Charles LaughtonMary BolandCharles Ruggles'],48,35.0,,50,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0026955/,Ruggles of Red Gap,https://letterboxd.com/film/ruggles-of-red-gap-1935,https://letterboxd.com/film/ruggles-of-red-gap,True,,ruggles-of-red-gap-1935,ruggles-of-red-gap,ruggles-of-red-gap-1935,ruggles-of-red-gap-1935,ruggles-of-red-gap,ruggles-of-red-gap-1935
1935.0,,7.7,"['Classic Musical', 'Comedy', 'Musical', 'Romance']",['Fred AstaireGinger RogersEdward Everett Horton'],158,67.0,93.0,43,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0027125/,Top Hat,https://letterboxd.com/film/top-hat-1935,https://letterboxd.com/film/top-hat,True,,top-hat-1935,top-hat,top-hat-1935,top-hat-1935,top-hat,top-hat-1935
1936.0,,6.6,"['Classic Musical', 'Drama', 'Musical']",['William PowellMyrna LoyLuise Rainer'],103,50.0,69.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0027698/,The Great Ziegfeld,https://letterboxd.com/film/the-great-ziegfeld-1936,https://letterboxd.com/film/the-great-ziegfeld,True,,the-great-ziegfeld-1936,the-great-ziegfeld,the-great-ziegfeld-1936,the-great-ziegfeld-1936,the-great-ziegfeld,the-great-ziegfeld-1936
1936.0,,6.3,"['Adventure', 'Drama', 'Romance']",['Fredric MarchOlivia de HavillandDonald Woods'],44,15.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0027300/,Anthony Adverse,https://letterboxd.com/film/anthony-adverse-1936,https://letterboxd.com/film/anthony-adverse,True,,anthony-adverse-1936,anthony-adverse,anthony-adverse-1936,anthony-adverse-1936,anthony-adverse,anthony-adverse-1936
1936.0,,7.7,"['Drama', 'Romance']",['Walter HustonRuth ChattertonPaul Lukas'],117,39.0,,43,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0027532/,Dodsworth,https://letterboxd.com/film/dodsworth-1936,https://letterboxd.com/film/dodsworth,True,,dodsworth-1936,dodsworth,dodsworth-1936,dodsworth-1936,dodsworth,dodsworth-1936
1936.0,,7.8,"['Screwball Comedy', 'Comedy', 'Romance']",['Jean HarlowWilliam PowellMyrna Loy'],86,55.0,,71,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0027884/,Libeled Lady,https://letterboxd.com/film/libeled-lady-1936,https://letterboxd.com/film/libeled-lady,True,,libeled-lady-1936,libeled-lady,libeled-lady-1936,libeled-lady-1936,libeled-lady,libeled-lady-1936
1936.0,,7.8,"['Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Drama', 'Romance']",['Gary CooperJean ArthurGeorge Bancroft'],164,57.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0027996/,Mr. Deeds Goes to Town,https://letterboxd.com/film/mr-deeds-goes-to-town-1936,https://letterboxd.com/film/mr-deeds-goes-to-town,True,,mr-deeds-goes-to-town-1936,mr-deeds-goes-to-town,mr-deeds-goes-to-town-1936,mr-deeds-goes-to-town-1936,mr-deeds-goes-to-town,mr-deeds-goes-to-town-1936
1968.0,,7.6,"['Tragedy', 'Tragic Romance', 'Drama', 'Romance']",['Leonard WhitingOlivia HusseyJohn McEnery'],253,45.0,69.0,33,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0063518/,Romeo and Juliet,https://letterboxd.com/film/romeo-and-juliet-1968,https://letterboxd.com/film/romeo-and-juliet-1968,True,,romeo-and-juliet-1968,romeo-and-juliet-1968,romeo-and-juliet-1968,romeo-and-juliet-1968,romeo-and-juliet,romeo-and-juliet-1968
1936.0,,7.1,"['Drama', 'Music', 'Romance']",['Clark GableJeanette MacDonaldSpencer Tracy'],107,31.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028216/,San Francisco,https://letterboxd.com/film/san-francisco-1936,https://letterboxd.com/film/san-francisco,True,,san-francisco-1936,san-francisco,san-francisco-1936,san-francisco-1936,san-francisco,san-francisco-1936
1936.0,,7.3,"['Medical Drama', 'Political Drama', 'Biography', 'Drama', 'History']",['Paul MuniJosephine HutchinsonAnita Louise'],48,14.0,82.0,59,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028313/,The Story of Louis Pasteur,https://letterboxd.com/film/the-story-of-louis-pasteur-1936,https://letterboxd.com/film/the-story-of-louis-pasteur,True,,the-story-of-louis-pasteur-1936,the-story-of-louis-pasteur,the-story-of-louis-pasteur-1936,the-story-of-louis-pasteur-1936,the-story-of-louis-pasteur,the-story-of-louis-pasteur-1936
1935.0,,7.8,"['Period Drama', 'Drama', 'History', 'Romance']",['Ronald ColmanElizabeth AllanEdna May Oliver'],91,18.0,87.0,79,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0027075/,A Tale of Two Cities,https://letterboxd.com/film/a-tale-of-two-cities-1936,https://letterboxd.com/film/a-tale-of-two-cities,True,,a-tale-of-two-cities-1936,a-tale-of-two-cities,a-tale-of-two-cities-1936,a-tale-of-two-cities-1935,a-tale-of-two-cities,a-tale-of-two-cities-1936
1936.0,,6.5,"['Comedy', 'Musical', 'Romance']",['Binnie BarnesCharles WinningerAlice Brady'],34,16.0,,43,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028373/,Three Smart Girls,https://letterboxd.com/film/three-smart-girls-1936,https://letterboxd.com/film/three-smart-girls,True,,three-smart-girls-1936,three-smart-girls,three-smart-girls-1936,three-smart-girls-1936,three-smart-girls,three-smart-girls-1936
1937.0,,7.1,"['Biography', 'Drama']",['Paul MuniGale SondergaardJoseph Schildkraut'],78,50.0,,56,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029146/,The Life of Emile Zola,https://letterboxd.com/film/the-life-of-emile-zola-1937,https://letterboxd.com/film/the-life-of-emile-zola,True,,the-life-of-emile-zola-1937,the-life-of-emile-zola,the-life-of-emile-zola-1937,the-life-of-emile-zola-1937,the-life-of-emile-zola,the-life-of-emile-zola-1937
1937.0,,7.6,"['Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Romance']",['Irene DunneCary GrantRalph Bellamy'],155,67.0,87.0,44,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028597/,The Awful Truth,https://letterboxd.com/film/the-awful-truth-1937,https://letterboxd.com/film/the-awful-truth,True,,the-awful-truth-1937,the-awful-truth,the-awful-truth-1937,the-awful-truth-1937,the-awful-truth,the-awful-truth-1937
1937.0,,7.9,"['Sea Adventure', 'Adventure', 'Drama', 'Family']",['Spencer TracyFreddie BartholomewLionel Barrymore'],124,33.0,81.0,71,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028691/,Captains Courageous,https://letterboxd.com/film/captains-courageous-1937,https://letterboxd.com/film/captains-courageous,True,,captains-courageous-1937,captains-courageous,captains-courageous-1937,captains-courageous-1937,captains-courageous,captains-courageous-1937
1937.0,,7.2,"['Film Noir', 'Crime', 'Drama', 'Romance']",['Sylvia SidneyJoel McCreaHumphrey Bogart'],89,41.0,,53,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028773/,Dead End,https://letterboxd.com/film/dead-end-1937,https://letterboxd.com/film/dead-end,True,,dead-end-1937,dead-end,dead-end-1937,dead-end-1937,dead-end,dead-end-1937
1937.0,,7.5,"['Drama', 'Romance']",['Paul MuniLuise RainerWalter Connolly'],76,27.0,,39,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028944/,The Good Earth,https://letterboxd.com/film/the-good-earth-1937,https://letterboxd.com/film/the-good-earth,True,,the-good-earth-1937,the-good-earth,the-good-earth-1937,the-good-earth-1937,the-good-earth,the-good-earth-1937
